municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;barrio_codigo;barrio_nombre;sexo;nacionalidad_de_la_madre;numero_nacimientos
79;Madrid;79601;Centro;796011;Palacio;Hombre;África;0
79;Madrid;79601;Centro;796011;Palacio;Hombre;América Central y del Caribe;0
79;Madrid;79601;Centro;796011;Palacio;Hombre;América del Norte;1
79;Madrid;79601;Centro;796011;Palacio;Hombre;América del Sur;4
79;Madrid;79601;Centro;796011;Palacio;Hombre;Apátridas;0
79;Madrid;79601;Centro;796011;Palacio;Hombre;Asia;5
79;Madrid;79601;Centro;796011;Palacio;Hombre;No consta;0
79;Madrid;79601;Centro;796011;Palacio;Hombre;Oceanía;2
79;Madrid;79601;Centro;796011;Palacio;Hombre;Otros países de América;0
79;Madrid;79601;Centro;796011;Palacio;Hombre;Otros países de Europa;1
79;Madrid;79601;Centro;796011;Palacio;Hombre;Unión Europea;64
79;Madrid;79601;Centro;796011;Palacio;Mujer;África;1
79;Madrid;79601;Centro;796011;Palacio;Mujer;América Central y del Caribe;1
79;Madrid;79601;Centro;796011;Palacio;Mujer;América del Norte;1
79;Madrid;79601;Centro;796011;Palacio;Mujer;América del Sur;4
79;Madrid;79601;Centro;796011;Palacio;Mujer;Apátridas;0
79;Madrid;79601;Centro;796011;Palacio;Mujer;Asia;7
79;Madrid;79601;Centro;796011;Palacio;Mujer;No consta;0
79;Madrid;79601;Centro;796011;Palacio;Mujer;Oceanía;0
79;Madrid;79601;Centro;796011;Palacio;Mujer;Otros países de América;0
79;Madrid;79601;Centro;796011;Palacio;Mujer;Otros países de Europa;0
79;Madrid;79601;Centro;796011;Palacio;Mujer;Unión Europea;59
79;Madrid;79601;Centro;796012;Embajadores;Hombre;África;10
79;Madrid;79601;Centro;796012;Embajadores;Hombre;América Central y del Caribe;3
79;Madrid;79601;Centro;796012;Embajadores;Hombre;América del Norte;2
79;Madrid;79601;Centro;796012;Embajadores;Hombre;América del Sur;5
79;Madrid;79601;Centro;796012;Embajadores;Hombre;Apátridas;0
79;Madrid;79601;Centro;796012;Embajadores;Hombre;Asia;30
79;Madrid;79601;Centro;796012;Embajadores;Hombre;No consta;0
79;Madrid;79601;Centro;796012;Embajadores;Hombre;Oceanía;0
79;Madrid;79601;Centro;796012;Embajadores;Hombre;Otros países de América;0
79;Madrid;79601;Centro;796012;Embajadores;Hombre;Otros países de Europa;2
79;Madrid;79601;Centro;796012;Embajadores;Hombre;Unión Europea;116
79;Madrid;79601;Centro;796012;Embajadores;Mujer;África;8
79;Madrid;79601;Centro;796012;Embajadores;Mujer;América Central y del Caribe;1
79;Madrid;79601;Centro;796012;Embajadores;Mujer;América del Norte;1
79;Madrid;79601;Centro;796012;Embajadores;Mujer;América del Sur;11
79;Madrid;79601;Centro;796012;Embajadores;Mujer;Apátridas;0
79;Madrid;79601;Centro;796012;Embajadores;Mujer;Asia;29
79;Madrid;79601;Centro;796012;Embajadores;Mujer;No consta;0
79;Madrid;79601;Centro;796012;Embajadores;Mujer;Oceanía;0
79;Madrid;79601;Centro;796012;Embajadores;Mujer;Otros países de América;0
79;Madrid;79601;Centro;796012;Embajadores;Mujer;Otros países de Europa;0
79;Madrid;79601;Centro;796012;Embajadores;Mujer;Unión Europea;112
79;Madrid;79601;Centro;796013;Cortes;Hombre;África;0
79;Madrid;79601;Centro;796013;Cortes;Hombre;América Central y del Caribe;1
79;Madrid;79601;Centro;796013;Cortes;Hombre;América del Norte;0
79;Madrid;79601;Centro;796013;Cortes;Hombre;América del Sur;6
79;Madrid;79601;Centro;796013;Cortes;Hombre;Apátridas;0
79;Madrid;79601;Centro;796013;Cortes;Hombre;Asia;2
79;Madrid;79601;Centro;796013;Cortes;Hombre;No consta;0
79;Madrid;79601;Centro;796013;Cortes;Hombre;Oceanía;0
79;Madrid;79601;Centro;796013;Cortes;Hombre;Otros países de América;0
79;Madrid;79601;Centro;796013;Cortes;Hombre;Otros países de Europa;1
79;Madrid;79601;Centro;796013;Cortes;Hombre;Unión Europea;35
79;Madrid;79601;Centro;796013;Cortes;Mujer;África;0
79;Madrid;79601;Centro;796013;Cortes;Mujer;América Central y del Caribe;0
79;Madrid;79601;Centro;796013;Cortes;Mujer;América del Norte;0
79;Madrid;79601;Centro;796013;Cortes;Mujer;América del Sur;1
79;Madrid;79601;Centro;796013;Cortes;Mujer;Apátridas;0
79;Madrid;79601;Centro;796013;Cortes;Mujer;Asia;1
79;Madrid;79601;Centro;796013;Cortes;Mujer;No consta;0
79;Madrid;79601;Centro;796013;Cortes;Mujer;Oceanía;0
79;Madrid;79601;Centro;796013;Cortes;Mujer;Otros países de América;0
79;Madrid;79601;Centro;796013;Cortes;Mujer;Otros países de Europa;0
79;Madrid;79601;Centro;796013;Cortes;Mujer;Unión Europea;30
79;Madrid;79601;Centro;796014;Justicia;Hombre;África;1
79;Madrid;79601;Centro;796014;Justicia;Hombre;América Central y del Caribe;2
79;Madrid;79601;Centro;796014;Justicia;Hombre;América del Norte;0
79;Madrid;79601;Centro;796014;Justicia;Hombre;América del Sur;3
79;Madrid;79601;Centro;796014;Justicia;Hombre;Apátridas;0
79;Madrid;79601;Centro;796014;Justicia;Hombre;Asia;3
79;Madrid;79601;Centro;796014;Justicia;Hombre;No consta;0
79;Madrid;79601;Centro;796014;Justicia;Hombre;Oceanía;0
79;Madrid;79601;Centro;796014;Justicia;Hombre;Otros países de América;0
79;Madrid;79601;Centro;796014;Justicia;Hombre;Otros países de Europa;0
79;Madrid;79601;Centro;796014;Justicia;Hombre;Unión Europea;53
79;Madrid;79601;Centro;796014;Justicia;Mujer;África;0
79;Madrid;79601;Centro;796014;Justicia;Mujer;América Central y del Caribe;2
79;Madrid;79601;Centro;796014;Justicia;Mujer;América del Norte;3
79;Madrid;79601;Centro;796014;Justicia;Mujer;América del Sur;2
79;Madrid;79601;Centro;796014;Justicia;Mujer;Apátridas;0
79;Madrid;79601;Centro;796014;Justicia;Mujer;Asia;11
79;Madrid;79601;Centro;796014;Justicia;Mujer;No consta;0
79;Madrid;79601;Centro;796014;Justicia;Mujer;Oceanía;0
79;Madrid;79601;Centro;796014;Justicia;Mujer;Otros países de América;0
79;Madrid;79601;Centro;796014;Justicia;Mujer;Otros países de Europa;0
79;Madrid;79601;Centro;796014;Justicia;Mujer;Unión Europea;42
79;Madrid;79601;Centro;796015;Universidad;Hombre;África;3
79;Madrid;79601;Centro;796015;Universidad;Hombre;América Central y del Caribe;1
79;Madrid;79601;Centro;796015;Universidad;Hombre;América del Norte;1
79;Madrid;79601;Centro;796015;Universidad;Hombre;América del Sur;4
79;Madrid;79601;Centro;796015;Universidad;Hombre;Apátridas;0
79;Madrid;79601;Centro;796015;Universidad;Hombre;Asia;9
79;Madrid;79601;Centro;796015;Universidad;Hombre;No consta;0
79;Madrid;79601;Centro;796015;Universidad;Hombre;Oceanía;0
79;Madrid;79601;Centro;796015;Universidad;Hombre;Otros países de América;0
79;Madrid;79601;Centro;796015;Universidad;Hombre;Otros países de Europa;2
79;Madrid;79601;Centro;796015;Universidad;Hombre;Unión Europea;95
79;Madrid;79601;Centro;796015;Universidad;Mujer;África;3
79;Madrid;79601;Centro;796015;Universidad;Mujer;América Central y del Caribe;3
79;Madrid;79601;Centro;796015;Universidad;Mujer;América del Norte;0
79;Madrid;79601;Centro;796015;Universidad;Mujer;América del Sur;9
79;Madrid;79601;Centro;796015;Universidad;Mujer;Apátridas;0
79;Madrid;79601;Centro;796015;Universidad;Mujer;Asia;7
79;Madrid;79601;Centro;796015;Universidad;Mujer;No consta;0
79;Madrid;79601;Centro;796015;Universidad;Mujer;Oceanía;0
79;Madrid;79601;Centro;796015;Universidad;Mujer;Otros países de América;0
79;Madrid;79601;Centro;796015;Universidad;Mujer;Otros países de Europa;1
79;Madrid;79601;Centro;796015;Universidad;Mujer;Unión Europea;88
79;Madrid;79601;Centro;796016;Sol;Hombre;África;0
79;Madrid;79601;Centro;796016;Sol;Hombre;América Central y del Caribe;0
79;Madrid;79601;Centro;796016;Sol;Hombre;América del Norte;0
79;Madrid;79601;Centro;796016;Sol;Hombre;América del Sur;3
79;Madrid;79601;Centro;796016;Sol;Hombre;Apátridas;0
79;Madrid;79601;Centro;796016;Sol;Hombre;Asia;3
79;Madrid;79601;Centro;796016;Sol;Hombre;No consta;0
79;Madrid;79601;Centro;796016;Sol;Hombre;Oceanía;0
79;Madrid;79601;Centro;796016;Sol;Hombre;Otros países de América;0
79;Madrid;79601;Centro;796016;Sol;Hombre;Otros países de Europa;1
79;Madrid;79601;Centro;796016;Sol;Hombre;Unión Europea;13
79;Madrid;79601;Centro;796016;Sol;Mujer;África;0
79;Madrid;79601;Centro;796016;Sol;Mujer;América Central y del Caribe;0
79;Madrid;79601;Centro;796016;Sol;Mujer;América del Norte;0
79;Madrid;79601;Centro;796016;Sol;Mujer;América del Sur;2
79;Madrid;79601;Centro;796016;Sol;Mujer;Apátridas;0
79;Madrid;79601;Centro;796016;Sol;Mujer;Asia;1
79;Madrid;79601;Centro;796016;Sol;Mujer;No consta;0
79;Madrid;79601;Centro;796016;Sol;Mujer;Oceanía;0
79;Madrid;79601;Centro;796016;Sol;Mujer;Otros países de América;0
79;Madrid;79601;Centro;796016;Sol;Mujer;Otros países de Europa;0
79;Madrid;79601;Centro;796016;Sol;Mujer;Unión Europea;20
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;África;0
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;América Central y del Caribe;1
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;América del Norte;0
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;América del Sur;4
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;Apátridas;0
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;Asia;3
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;No consta;0
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;Oceanía;0
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;Otros países de América;0
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;Otros países de Europa;0
79;Madrid;79602;Arganzuela;796021;Imperial;Hombre;Unión Europea;87
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;África;0
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;América Central y del Caribe;0
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;América del Norte;0
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;América del Sur;4
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;Apátridas;0
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;Asia;1
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;No consta;0
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;Oceanía;0
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;Otros países de América;0
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;Otros países de Europa;1
79;Madrid;79602;Arganzuela;796021;Imperial;Mujer;Unión Europea;71
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;África;1
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;América Central y del Caribe;1
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;América del Norte;0
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;América del Sur;2
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;Apátridas;0
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;Asia;6
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;No consta;0
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;Oceanía;0
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;Otros países de América;0
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;Otros países de Europa;0
79;Madrid;79602;Arganzuela;796022;Acacias;Hombre;Unión Europea;127
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;África;0
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;América Central y del Caribe;1
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;América del Norte;0
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;América del Sur;3
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;Apátridas;0
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;Asia;2
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;No consta;0
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;Oceanía;0
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;Otros países de América;0
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;Otros países de Europa;2
79;Madrid;79602;Arganzuela;796022;Acacias;Mujer;Unión Europea;116
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;África;2
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;América Central y del Caribe;0
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;América del Norte;0
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;América del Sur;2
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;Apátridas;0
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;Asia;2
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;No consta;0
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;Oceanía;0
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;Otros países de América;0
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;Otros países de Europa;1
79;Madrid;79602;Arganzuela;796023;Chopera;Hombre;Unión Europea;85
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;África;0
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;América Central y del Caribe;3
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;América del Norte;0
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;América del Sur;7
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;Apátridas;0
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;Asia;3
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;No consta;0
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;Oceanía;0
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;Otros países de América;0
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;Otros países de Europa;1
79;Madrid;79602;Arganzuela;796023;Chopera;Mujer;Unión Europea;73
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;África;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;América Central y del Caribe;2
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;América del Norte;1
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;América del Sur;1
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;Apátridas;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;Asia;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;No consta;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;Oceanía;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;Otros países de América;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;Otros países de Europa;1
79;Madrid;79602;Arganzuela;796024;Legazpi;Hombre;Unión Europea;123
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;África;1
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;América Central y del Caribe;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;América del Norte;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;América del Sur;8
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;Apátridas;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;Asia;4
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;No consta;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;Oceanía;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;Otros países de América;0
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;Otros países de Europa;1
79;Madrid;79602;Arganzuela;796024;Legazpi;Mujer;Unión Europea;113
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;África;0
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;América Central y del Caribe;2
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;América del Norte;0
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;América del Sur;6
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;Apátridas;0
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;Asia;3
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;No consta;0
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;Oceanía;0
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;Otros países de América;0
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;Otros países de Europa;4
79;Madrid;79602;Arganzuela;796025;Delicias;Hombre;Unión Europea;109
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;África;0
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;América Central y del Caribe;6
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;América del Norte;0
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;América del Sur;4
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;Apátridas;0
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;Asia;1
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;No consta;0
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;Oceanía;0
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;Otros países de América;0
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;Otros países de Europa;1
79;Madrid;79602;Arganzuela;796025;Delicias;Mujer;Unión Europea;119
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;África;1
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;América Central y del Caribe;2
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;América del Norte;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;América del Sur;6
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;Apátridas;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;Asia;5
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;No consta;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;Oceanía;1
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;Otros países de América;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;Otros países de Europa;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Hombre;Unión Europea;83
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;África;2
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;América Central y del Caribe;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;América del Norte;1
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;América del Sur;6
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;Apátridas;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;Asia;4
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;No consta;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;Oceanía;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;Otros países de América;0
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;Otros países de Europa;3
79;Madrid;79602;Arganzuela;796026;Palos de Moguer;Mujer;Unión Europea;81
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;África;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;América Central y del Caribe;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;América del Norte;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;América del Sur;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;Apátridas;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;Asia;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;No consta;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;Oceanía;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;Otros países de América;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;Otros países de Europa;0
79;Madrid;79602;Arganzuela;796027;Atocha;Hombre;Unión Europea;9
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;África;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;América Central y del Caribe;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;América del Norte;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;América del Sur;1
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;Apátridas;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;Asia;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;No consta;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;Oceanía;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;Otros países de América;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;Otros países de Europa;0
79;Madrid;79602;Arganzuela;796027;Atocha;Mujer;Unión Europea;9
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;África;1
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;América Central y del Caribe;3
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;América del Norte;0
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;América del Sur;5
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;Apátridas;0
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;Asia;3
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;No consta;0
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;Oceanía;0
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;Otros países de América;0
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;Otros países de Europa;0
79;Madrid;79603;Retiro;796031;Pacífico;Hombre;Unión Europea;116
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;África;0
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;América Central y del Caribe;2
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;América del Norte;1
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;América del Sur;7
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;Apátridas;0
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;Asia;3
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;No consta;0
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;Oceanía;0
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;Otros países de América;0
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;Otros países de Europa;0
79;Madrid;79603;Retiro;796031;Pacífico;Mujer;Unión Europea;117
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;África;1
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;América Central y del Caribe;0
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;América del Norte;1
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;América del Sur;5
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;Apátridas;0
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;Asia;0
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;No consta;0
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;Oceanía;0
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;Otros países de América;0
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;Otros países de Europa;0
79;Madrid;79603;Retiro;796032;Adelfas;Hombre;Unión Europea;97
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;África;0
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;América Central y del Caribe;0
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;América del Norte;1
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;América del Sur;2
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;Apátridas;0
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;Asia;2
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;No consta;0
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;Oceanía;0
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;Otros países de América;0
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;Otros países de Europa;2
79;Madrid;79603;Retiro;796032;Adelfas;Mujer;Unión Europea;76
79;Madrid;79603;Retiro;796033;Estrella;Hombre;África;0
79;Madrid;79603;Retiro;796033;Estrella;Hombre;América Central y del Caribe;0
79;Madrid;79603;Retiro;796033;Estrella;Hombre;América del Norte;0
79;Madrid;79603;Retiro;796033;Estrella;Hombre;América del Sur;1
79;Madrid;79603;Retiro;796033;Estrella;Hombre;Apátridas;0
79;Madrid;79603;Retiro;796033;Estrella;Hombre;Asia;0
79;Madrid;79603;Retiro;796033;Estrella;Hombre;No consta;0
79;Madrid;79603;Retiro;796033;Estrella;Hombre;Oceanía;0
79;Madrid;79603;Retiro;796033;Estrella;Hombre;Otros países de América;0
79;Madrid;79603;Retiro;796033;Estrella;Hombre;Otros países de Europa;1
79;Madrid;79603;Retiro;796033;Estrella;Hombre;Unión Europea;91
79;Madrid;79603;Retiro;796033;Estrella;Mujer;África;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;América Central y del Caribe;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;América del Norte;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;América del Sur;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;Apátridas;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;Asia;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;No consta;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;Oceanía;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;Otros países de América;0
79;Madrid;79603;Retiro;796033;Estrella;Mujer;Otros países de Europa;1
79;Madrid;79603;Retiro;796033;Estrella;Mujer;Unión Europea;66
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;África;0
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;América Central y del Caribe;1
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;América del Norte;0
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;América del Sur;0
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;Apátridas;0
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;Asia;4
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;No consta;0
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;Oceanía;0
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;Otros países de América;0
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;Otros países de Europa;1
79;Madrid;79603;Retiro;796034;Ibiza;Hombre;Unión Europea;78
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;África;0
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;América Central y del Caribe;0
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;América del Norte;1
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;América del Sur;6
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;Apátridas;0
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;Asia;1
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;No consta;0
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;Oceanía;0
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;Otros países de América;0
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;Otros países de Europa;1
79;Madrid;79603;Retiro;796034;Ibiza;Mujer;Unión Europea;98
79;Madrid;79603;Retiro;796035;Jerónimos;Hombre;África;1
